"Original File","Publication_Place","CountryCode","752string","752a","752b","752d","752e",7524,"FAST_URI","Geonames_URI","geonames_ID","latitude","longitude"
"Alma Data","In Romas",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","In the Savoy",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","In Trento",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","In Venegia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","In Venetia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","In Venezia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","In Vinega","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","In Vinegia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"Alma Data","In Vinetia","it","Italy$dVenice,","Italy","no value","Venice,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204473","http://sws.geonames.org/3164603",3164603,45.43713,12.33265
"LPN Master File","Ingoldstadiensis","gw","Germany$dIngolstadt,","Germany","no value","Ingolstadt,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210321","https://sws.geonames.org/6556096",6556096,48.76667,11.41469
"LPN Master File","Ingolstadii","gw","Germany$dIngolstadt,","Germany","no value","Ingolstadt,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210321","https://sws.geonames.org/6556096",6556096,48.76667,11.41469
"Alma Data","Ingolstadij","gw","Germany$dIngolstadt,","Germany","no value","Ingolstadt,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210321","https://sws.geonames.org/6556096",6556096,48.76667,11.41469
"Alma Data","Ingolstadt","gw","Germany$dIngolstadt,","Germany","no value","Ingolstadt,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210321","https://sws.geonames.org/6556096",6556096,48.76667,11.41469
"Alma Data","Ins'Gravenhage",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Insulae ad lacum Acronium","gw","Germany$dLindau (Bavaria)","Germany","no value","Lindau (Bavaria),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312852","http://sws.geonames.org/2877550",2877550,47.54612,9.68431
"Alma Data","Ipswich",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Iscae Dumnoniorum","enk","Great Britain$bEngland$dExeter,","Great Britain","England","Exeter,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202927","http://sws.geonames.org/2649808",2649808,50.7236,-3.52751
"LPN Master File","Isenaci","gw","Germany$dEisenach,","Germany","no value","Eisenach,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1226133","http://sws.geonames.org/2931574",2931574,50.9807,10.31522
"LPN Master File","Islebiae see Islebii","gw","Germany$dEisleben,","Germany","no value","Eisleben,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1234569","http://sws.geonames.org/2931838",2931838,52.14708,11.21035
"LPN Master File","Islebii","gw","Germany$dEisleben,","Germany","no value","Eisleben,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1234569","http://sws.geonames.org/2931838",2931838,52.14708,11.21035
"LPN Master File","Isnae","gw","Germany$dIsny im Allgäu,","Germany","no value","Isny im Allgäu,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1231660","http://sws.geonames.org/2895638",2895638,47.6926,10.03857
"LPN Master File","Isnae in Algauia","gw","Germany$dIsny im Allgäu,","Germany","no value","Isny im Allgäu,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1231660","http://sws.geonames.org/2895638",2895638,47.6926,10.03857
"Alma Data","Italy",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Iuliae Augustae Dertonae see Dertonae","it","Italy$dTotona,","Italy","no value","Totona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204864","http://sws.geonames.org/3165370",3165370,44.89784,8.86374
"LPN Master File","Iuliodunum","fr","France$dLoudun,","France","no value","Loudun,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1251966","http://sws.geonames.org/2997457",2997457,47.00788,0.08296
"LPN Master File","Iutreboci","gw","Germany$dJüterbog,","Germany","no value","Jüterbog,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1262220","http://sws.geonames.org/2894394",2894394,51.99607,13.07979
"Alma Data","Jamaica",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Japan",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Jeanae",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Jeffersonville",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Jena","gw","Germany$dJena,","Germany","no value","Jena,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207983","http://sws.geonames.org/2895044",2895044,50.92878,11.5899
"Alma Data","Jena","gw","Germany$dJena,","Germany","no value","Jena,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207983","http://sws.geonames.org/2895044",2895044,50.92878,11.5899
"Alma Data","Jenae","gw","Germany$dJena,","Germany","no value","Jena,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207983","http://sws.geonames.org/2895044",2895044,50.92878,11.5899
"Alma Data","Jenae","gw","Germany$dJena,","Germany","no value","Jena,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207983","http://sws.geonames.org/2895044",2895044,50.92878,11.5899
"Alma Data","Jenae","gw","Germany$dJena,","Germany","no value","Jena,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207983","http://sws.geonames.org/2895044",2895044,50.92878,11.5899
"Alma Data","Jenæ","gw","Germany$dJena,","Germany","no value","Jena,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207983","http://sws.geonames.org/2895044",2895044,50.92878,11.5899
"Alma Data","Johnstown N.Y.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Karlsruhe",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Keene N.H.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kempten","gw","Germany$dKempten,","Germany","no value","Kempten,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1216600","https://sws.geonames.org/3220884",3220884,47.74222,10.32417
"Alma Data","Kendal",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kenebunk Maine",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kennebunk Maine",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kiel","gw","Germany$dKiel,","Germany","no value","Kiel,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205172","https://sws.geonames.org/3249070",3249070,54.32194,10.13417
"LPN Master File","Kiliae","gw","Germany$dKiel,","Germany","no value","Kiel,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205172","https://sws.geonames.org/3249070",3249070,54.32194,10.13417
"LPN Master File","Kiliae Holsatorum","gw","Germany$dKiel,","Germany","no value","Kiel,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205172","https://sws.geonames.org/3249070",3249070,54.32194,10.13417
"Alma Data","KilonI","gw","Germany$dKiel,","Germany","no value","Kiel,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205172","https://sws.geonames.org/3249070",3249070,54.32194,10.13417
"LPN Master File","Kiloni","gw","Germany$dKiel,","Germany","no value","Kiel,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205172","https://sws.geonames.org/3249070",3249070,54.32194,10.13417
"Alma Data","Kingston-upon-Hull",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kiobenhaffn","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Kiøbenhaffn","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Kiøbenhaffn","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Kiøbenhavn","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Kjøbenhavn","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Köbenhavn","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Königsberg",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kontanz",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Kopenhagen","dk","Denmark$dCopenhagen,","Denmark","no value","Copenhagen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204975","http://sws.geonames.org/2618425",2618425,55.67594,12.56553
"Alma Data","Kyoto","ja","Japan$dKyoto,","Japan","no value","Kyoto,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207923","http://sws.geonames.org/1857910",1857910,35.02107,135.75385
"Alma Data","La Haye","ne","Netherlands$dHague,","Netherlands","no value","Hague,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204787","https://sws.geonames.org/2747372",2747372,52.06866,4.28635
"Alma Data","La Haye","ne","Netherlands$dHague,","Netherlands","no value","Hague,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204787","https://sws.geonames.org/2747372",2747372,52.06866,4.28635
"Alma Data","La Haye ","ne","Netherlands$dHague,","Netherlands","no value","Hague,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204787","https://sws.geonames.org/2747372",2747372,52.06866,4.28635
"Alma Data","Labaci","xv","Slovenia$dLjubljana,","Slovenia","no value","Ljubljana,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202809","http://sws.geonames.org/3196359",3196359,46.05108,14.50513
"LPN Master File","Labaci","xv","Slovenia$dLjubljana,","Slovenia","no value","Ljubljana,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1202809","http://sws.geonames.org/3196359",3196359,46.05108,14.50513
"Alma Data","Laibach",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lancaster",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lancaster Pa.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lancäster Pa.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Landishuti","gw","Germany$dLandshut,","Germany","no value","Landshut,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225547","http://sws.geonames.org/2881485",2881485,48.52961,12.16179
"Alma Data","Landsheet","gw","Germany$dLandshut,","Germany","no value","Landshut,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225547","http://sws.geonames.org/2881485",2881485,48.52961,12.16179
"Alma Data","Landshut","gw","Germany$dLandshut,","Germany","no value","Landshut,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225547","http://sws.geonames.org/2881485",2881485,48.52961,12.16179
"LPN Master File","Landshutae","gw","Germany$dLandshut,","Germany","no value","Landshut,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225547","http://sws.geonames.org/2881485",2881485,48.52961,12.16179
"LPN Master File","Landsshut","gw","Germany$dLandshut,","Germany","no value","Landshut,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225547","http://sws.geonames.org/2881485",2881485,48.52961,12.16179
"Alma Data","Langensalza",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Laudae","it","Italy$dLodi,","Italy","no value","Lodi,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209391","http://sws.geonames.org/3174638",3174638,45.30989,9.50085
"Alma Data","Laudae","it","Italy$dLodi,","Italy","no value","Lodi,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209391","http://sws.geonames.org/3174638",3174638,45.30989,9.50085
"Alma Data","Laude Pompeja","it","Italy$dLodi,","Italy","no value","Lodi,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209391","http://sws.geonames.org/3174638",3174638,45.30989,9.50085
"LPN Master File","Laugingae","gw","Germany$dLauingen (Bavaria),","Germany","no value","Lauingen (Bavaria),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1328076","http://sws.geonames.org/2880099",2880099,48.56775,10.42706
"Alma Data","Laugingen","gw","Germany$dLauingen (Bavaria),","Germany","no value","Lauingen (Bavaria),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1328076","http://sws.geonames.org/2880099",2880099,48.56775,10.42706
"LPN Master File","Lauingae","gw","Germany$dLauingen (Bavaria),","Germany","no value","Lauingen (Bavaria),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1328076","http://sws.geonames.org/2880099",2880099,48.56775,10.42706
"LPN Master File","Laureti","py","Paraguay$dLoreto,","Paraguay","no value","Loreto,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1280921","http://sws.geonames.org/3437816",3437816,-23.27083,-57.32444
"Alma Data","Lausane","sz","Switzerland$dLausanne,","Switzerland,","no value","Lausanne,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206668","http://sws.geonames.org/2659994",2659994,46.516,6.63282
"LPN Master File","Lausannae","sz","Switzerland$dLausanne,","Switzerland,","no value","Lausanne,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206668","http://sws.geonames.org/2659994",2659994,46.516,6.63282
"Alma Data","Lausanne","sz","Switzerland$dLausanne,","Switzerland,","no value","Lausanne,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206668","http://sws.geonames.org/2659994",2659994,46.516,6.63282
"LPN Master File","Lavingae","gw","Germany$dLauingen (Bavaria),","Germany","no value","Lauingen (Bavaria),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1328076","http://sws.geonames.org/2880099",2880099,48.56775,10.42706
"Alma Data","Lebanon Conn.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Leeuwarden",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Leicester",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Leidae","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Leidae Batauorum","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Leidae Batavorum","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Leide","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Leide","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Leipsie","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Leipzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Leipzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Leipzig ","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Leith",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lemgo",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Lemgouiae","gw","Germany$dLemgo,","Germany","no value","Lemgo,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1218987","http://sws.geonames.org/2878943",2878943,52.02786,8.89901
"Alma Data","Lemgoviae","gw","Germany$dLemgo,","Germany","no value","Lemgo,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1218987","http://sws.geonames.org/2878943",2878943,52.02786,8.89901
"LPN Master File","Lemovicum","fr","France$dLimoges,","France","no value","Limoges,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1214007","http://sws.geonames.org/2998286",2998286,45.83362,1.24759
"LPN Master File","Lentiis ad Danubium see Lincii","au","Austria$dLinz,","Austria","no value","Linz,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205668","http://sws.geonames.org/2772400",2772400,48.30639,14.28611
"Alma Data","Leodii","be","Belgium$dLiège,","Belgium","no value","Liège,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207176","http://sws.geonames.org/2792413",2792413,50.63373,5.56749
"LPN Master File","Leodii","be","Belgium$dLiège,","Belgium","no value","Liège,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207176","http://sws.geonames.org/2792413",2792413,50.63373,5.56749
"Alma Data","Leominster Mass.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Leominster Massachusetts",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Leopoli","un","Ukraine$dLʹviv,","Ukraine","no value","Lʹviv,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209408","http://sws.geonames.org/702550",702550,49.83826,24.02324
"LPN Master File","Leouardiae","ne","Netherlands$dLeeuwarden,","Netherlands","no value","Leeuwarden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204187","http://sws.geonames.org/2751792",2751792,53.20139,5.80859
"Alma Data","Leovardiae","ne","Netherlands$dLeeuwarden,","Netherlands","no value","Leeuwarden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204187","http://sws.geonames.org/2751792",2751792,53.20139,5.80859
"LPN Master File","Lesnae Polonorum","pl","Poland$dLeszno,","Poland","no value","Leszno,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1223833","http://sws.geonames.org/3093524",3093524,51.84034,16.57494
"LPN Master File","Leucopetrae","gw","Germany$dWeissenfels,","Germany","no value","Weissenfels,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1264057","http://sws.geonames.org/2811900",2811900,50.58523,7.40251
"LPN Master File","Leuphanae in Neo-Hantonia","nhu","New Hampshire$dHanover,","New Hampshire","no value","Hanover,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205729","http://sws.geonames.org/5087168",5087168,43.70229,-72.28954
"Alma Data","Lexington",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lexington K.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Lexington Ky.",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"LPN Master File","Leydae","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Leydae in Batauis","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"LPN Master File","Leyde","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Leyden","ne","Netherlands$dLeiden,","Netherlands","no value","Leiden,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204927","http://sws.geonames.org/2751773",2751773,52.15833,4.49306
"Alma Data","Leyptz","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Leyptzk","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Liburni","it","Italy$dLivorno,","Italy","no value","Livorno,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206206","http://sws.geonames.org/3174659",3174659,43.54427,10.32615
"Alma Data","Lichfield",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Liege",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Liége",,,,,,"publication place.","http://id.loc.gov/vocabulary/relators/pup",,,,,
"Alma Data","Liepzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"LPN Master File","Lignicii","pl","Poland$dLegnica,","Poland","no value","Legnica,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206890","http://sws.geonames.org/3093692",3093692,51.21006,16.1619
"LPN Master File","Liiptzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lille","fr","France$dLille,","France","no value","Lille,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1209151 ","http://www.geonames.org/2998324",2998324,50.63297,3.05858
"LPN Master File","Limae","pe","Peru$dLima,","Peru","no value","Lima,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205423","https://sws.geonames.org/8349601",8349601,-12.0179,-76.90432
"LPN Master File","Lincii","au","Austria$dLinz,","Austria","no value","Linz,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205668","http://sws.geonames.org/2772400",2772400,48.30639,14.28611
"LPN Master File","Lincii Austriae","au","Austria$dLinz,","Austria","no value","Linz,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205668","http://sws.geonames.org/2772400",2772400,48.30639,14.28611
"LPN Master File","Lindaugiae","gw","Germany$dLindau (Bavaria),","Germany","no value","Lindau (Bavaria),","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1312852","http://sws.geonames.org/2877550",2877550,47.54612,9.68431
"LPN Master File","Lipcz","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lips. Leipzig","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiae","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
"Alma Data","Lipsiae","gw","Germany$dLeipzig,","Germany","no value","Leipzig,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206761","http://sws.geonames.org/2879139",2879139,51.33962,12.37129
